,Airport_name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,Attraction_html
118,Cape Dorset Airport,Cape Dorset,Canada,YTE,CYTE,64.2300033569,-76.5267028809,164,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670119-Activities-Cape_Dorset_Nunavut.html
119,Thompson Airport,Thompson,Canada,YTH,CYTH,55.80110168457031,-97.86419677734376,729,-6,A,America/Winnipeg,airport,OurAirports,https://www.tripadvisor.com/Attractions-g42751-Activities-Thompsonville_Benzie_County_Michigan.html
120,CFB Trenton,Trenton,Canada,YTR,CYTR,44.118900299072266,-77.5280990600586,283,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g46874-Activities-Trenton_New_Jersey.html
121,Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g46874-Activities-Trenton_New_Jersey.html
122,Timmins/Victor M. Power,Timmins,Canada,YTS,CYTS,48.569698333699996,-81.376701355,967,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155018-Activities-Timmins_Northeastern_Ontario_Ontario.html
123,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.43329620361328,-133.0260009765625,15,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g316028-Activities-Tuktoyaktuk_Northwest_Territories.html
124,Rouyn Noranda Airport,Rouyn,Canada,YUY,CYUY,48.20610046386719,-78.83560180664062,988,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g182148-Activities-Rouyn_Noranda_Quebec.html
125,La Ronge Airport,La Ronge,Canada,YVC,CYVC,55.1514015198,-105.262001038,1242,-6,N,America/Regina,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670339-Activities-La_Ronge_Saskatchewan.html
126,Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.355800628699996,-110.823997498,2025,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g54838-Activities-Vermillion_South_Dakota.html
127,Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.28160095214844,-126.7979965209961,238,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g678697-Activities-Norman_Wells_Northwest_Territories.html
128,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901061999995,-123.183998108,14,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154943-Activities-Vancouver_British_Columbia.html
129,Coal Harbour Seaplane Base,Vancouver,Canada,\N,CAQ3,50.5999984741,-127.583000183,0,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154943-Activities-Vancouver_British_Columbia.html
130,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,CYHC,49.2943992615,-123.111000061,0,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154943-Activities-Vancouver_British_Columbia.html
131,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,55.8418998718,-108.41799926799999,1423,-6,N,America/Regina,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1438386-Activities-Buffalo_Narrows_Saskatchewan.html
132,Wiarton Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g609117-Activities-Wiarton_Bruce_County_Ontario.html
133,Petawawa Airport,Petawawa,Canada,YWA,CYWA,45.95220184326172,-77.31919860839844,427,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499285-Activities-Petawawa_Ontario.html
134,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066001,3082,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g181788-Activities-Cranbrook_Kootenay_Rockies_British_Columbia.html
135,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.170799255371094,-106.6999969482422,1653,-6,N,America/Regina,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155043-Activities-Saskatoon_Saskatchewan.html
136,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,66.1449966431,-65.71360015869999,75,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499245-Activities-Pangnirtung_Nunavut.html
137,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,47.6974006546,-79.84734535220001,800,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g47616-Activities-Earlton_New_York.html
138,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g181770-Activities-Terrace_Kitimat_Stikine_District_British_Columbia.html
139,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
140,London Luton Airport,London,United Kingdom,LTN,EGGW,51.87469863891602,-0.36833301186561584,526,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
141,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.14810180664063,-0.19027799367904666,202,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
142,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055277999999999994,19,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
143,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
144,London Stansted Airport,London,United Kingdom,STN,EGSS,51.8849983215,0.23499999940400002,348,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
145,London Heliport,London,United Kingdom,\N,EGLW,51.469722747799985,-0.179444000125,18,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
146,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821990967,-84.08489990230001,1212,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
147,Madison County Airport,London,United States,UYF,KUYF,39.93270111,-83.46199799,1082,-5,A,\N,airport,OurAirports,https://www.tripadvisor.com/Attractions-g186338-Activities-London_England.html
148,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.02529907226562,-122.36100006103516,195,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g181725-Activities-Abbotsford_British_Columbia.html
149,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.709598541300004,-135.067001343,2317,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155047-Activities-Whitehorse_Yukon.html
150,North Bay Airport,North Bay,Canada,YYB,CYYB,46.36360168457031,-79.42279815673828,1215,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155000-Activities-North_Bay_Northeastern_Ontario_Ontario.html
151,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231000005,-114.019996643,3557,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154913-Activities-Calgary_Alberta.html
152,Calgary / Springbank Airport,Calgary,Canada,\N,CYBW,51.103099823,-114.374000549,3940,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154913-Activities-Calgary_Alberta.html
153,Smithers Airport,Smithers,Canada,YYD,CYYD,54.82469940185547,-127.18299865722656,1712,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499148-Activities-Smithers_British_Columbia.html
154,Penticton Airport,Penticton,Canada,YYF,CYYF,49.46310043334961,-119.60199737548828,1129,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154937-Activities-Penticton_Okanagan_Valley_British_Columbia.html
155,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290000915527344,-63.12110137939453,160,-4,A,America/Halifax,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155023-Activities-Charlottetown_Prince_Edward_Island.html
156,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,63,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154945-Activities-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html
157,Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH,48.4249858939,-123.38886737799999,0,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154945-Activities-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html
158,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.9185028076172,115,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154945-Activities-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html
159,Victoria Airport,Victoria,Chile,ZIC,SCTO,-38.245601654052734,-72.34860229492188,1148,\N,\N,\N,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154945-Activities-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html
160,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,56.86389923095703,-101.07599639892578,1170,-6,A,America/Winnipeg,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670341-Activities-Lynn_Lake_Manitoba.html
161,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618598938000005,-52.751899719200004,461,-3.5,A,America/St_Johns,airport,OurAirports,https://www.tripadvisor.com/Attractions-g147243-Activities-St_John_s_Saint_John_Parish_Antigua_Antigua_and_Barbuda.html
162,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,49.41389846801758,-82.46749877929688,743,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499266-Activities-Kapuskasing_Northeastern_Ontario_Ontario.html
163,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.46279907226562,-114.44000244140624,675,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g154966-Activities-Yellowknife_Northwest_Territories.html
164,Sandspit Airport,Sandspit,Canada,YZP,CYZP,53.25429916379999,-131.813995361,21,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g4006977-Activities-Sandspit_Moresby_Island_Haida_Gwaii_Queen_Charlotte_Islands_British_Columbia.html
165,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.9994010925293,-82.30889892578125,594,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g155011-Activities-Sarnia_Ontario.html
166,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.14390182495117,-115.78700256347656,2567,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g182203-Activities-Whitecourt_Alberta.html
167,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.22330093383789,-66.26560211181639,180,-5,A,America/Toronto,airport,OurAirports,https://www.tripadvisor.com/Attractions-g182177-Activities-Sept_Iles_Quebec.html
168,Teslin Airport,Teslin,Canada,YZW,CYZW,60.17279815673828,-132.74299621582028,2313,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g680044-Activities-Teslin_Yukon.html
169,CFB Greenwood,Greenwood,Canada,YZX,CYZX,44.98440170288086,-64.91690063476561,92,-4,A,America/Halifax,airport,OurAirports,https://www.tripadvisor.com/Attractions-g37161-Activities-Greenwood_Indiana.html
170,Greenwood–Leflore Airport,Greenwood,United States,GWO,KGWO,33.4943008423,-90.08470153809999,162,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g37161-Activities-Greenwood_Indiana.html
171,Faro Airport,Faro,Canada,ZFA,CZFA,62.20750045776367,-133.37600708007812,2351,-8,A,America/Vancouver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189116-Activities-Faro_Faro_District_Algarve.html
172,Faro Airport,Faro,Portugal,FAO,LPFR,37.014400482199996,-7.965909957889999,24,0,E,Europe/Lisbon,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189116-Activities-Faro_Faro_District_Algarve.html
173,Blida Airport,Blida,Algeria,\N,DAAB,36.50360107421875,2.814169883728028,535,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2600838-Activities-Blida_Blida_Province.html
174,Bou Saada Airport,Bou Saada,Algeria,\N,DAAD,35.33250045776367,4.206389904022217,1506,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1074167-Activities-Bou_Saada_M_Sila_Province.html
175,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.691001892089844,3.215409994125366,82,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g293718-Activities-Algiers_Algiers_Province.html
176,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,24.292800903299998,9.45244026184,3176,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1984335-Activities-Djanet_Illizi_Province.html
177,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,26.7234992981,8.62265014648,1778,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2602163-Activities-Illizi_Province.html
178,Ain Oussera Airport,Ain Oussera,Algeria,\N,DAAQ,35.52539825439453,2.8787100315093994,2132,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g938947-Activities-Ain_Sukhna_Red_Sea_and_Sinai.html
179,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,22.8115005493,5.45107984543,4518,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303168-Activities-Tamanrasset_Tamanrasset_Province.html
180,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,36.7951011658,5.873610019680001,36,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g801303-Activities-Jijel_Jijel_Province.html
181,Annaba Airport,Annaba,Algeria,AAE,DABB,36.82220077514648,7.8091697692871085,16,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1071600-Activities-Annaba_Annaba_Province.html
182,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,36.2760009765625,6.620389938354492,2265,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g734459-Activities-Constantine_Constantine_Province.html
183,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036010742,-0.5322780013084412,367,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g30753-Activities-Orange_Beach_Alabama.html
184,Es Senia Airport,Oran,Algeria,ORN,DAOO,35.6239013672,-0.6211829781529999,295,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g30753-Activities-Orange_Beach_Alabama.html
185,Orán Airport,Oran,Argentina,ORA,SASO,-23.1527996063,-64.3292007446,1171,-3,N,America/Argentina/Salta,airport,OurAirports,https://www.tripadvisor.com/Attractions-g30753-Activities-Orange_Beach_Alabama.html
186,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.0167007446,-1.4500000476800001,814,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g734462-Activities-Tlemcen_Tlemcen_Province.html
187,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,32.38410186767578,3.7941100597381587,1512,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317053-Activities-Ghardaia_Ghardaia_Province.html
188,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,31.673000335700003,6.140439987180001,463,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3326190-Activities-Hassi_Messaoud_Ouargla_Province.html
189,In Salah Airport,In Salah,Algeria,INZ,DAUI,27.2509994507,2.51202011108,896,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g50874-Activities-Put_in_Bay_Ohio.html
190,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.764400482199996,2.92833995819,2510,1,N,Africa/Algiers,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2602235-Activities-Laghouat_Laghouat_Province.html
191,Cadjehoun Airport,Cotonou,Benin,COO,DBBB,6.357230186462402,2.384350061416626,19,1,N,Africa/Porto-Novo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297314-Activities-Cotonou_Littoral_Department.html
192,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,12.35319995880127,-1.5124200582504272,1037,0,N,Africa/Ouagadougou,airport,OurAirports,https://www.tripadvisor.com/Attractions-g293769-Activities-Ouagadougou_Centre_Region.html
193,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.160099983215332,-4.33096981048584,1511,0,N,Africa/Ouagadougou,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317056-Activities-Bobo_Dioulasso_Hauts_Bassins.html
194,Kotoka International Airport,Accra,Ghana,ACC,DGAA,5.605189800262451,-0.16678600013256073,205,0,N,Africa/Accra,airport,OurAirports,https://www.tripadvisor.com/Attractions-g293797-Activities-Accra_Greater_Accra.html
195,Tamale Airport,Tamale,Ghana,TML,DGLE,9.55718994140625,-0.8632140159606934,553,0,N,Africa/Accra,airport,OurAirports,https://www.tripadvisor.com/Attractions-g479205-Activities-Tamale_Northern_Region.html
196,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,7.361830234527588,-2.3287599086761475,1014,0,N,Africa/Accra,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2400444-Activities-Sunyani_Brong_Ahafo_Region.html
197,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,4.896059989929199,-1.7747600078582764,21,0,N,Africa/Accra,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1015897-Activities-Sekondi_Takoradi_Western_Region.html
198,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209197998,-3.9262900352478023,21,0,N,Africa/Abidjan,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297513-Activities-Abidjan_Lagunes_Region.html
199,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,DIBK,7.738800048828125,-5.073669910430908,1230,0,N,Africa/Abidjan,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1207684-Activities-Bouake_Vallee_du_Bandama_Region.html
